0.294936,0.862425,-0.000093,0.384850,0.810466,-0.032799,0.428503,0.716811,-0.087383,0.442755,0.617407,-0.124638,0.454104,0.531036,-0.164976,0.361047,0.719980,-0.250176,0.380458,0.559675,-0.292492,0.407967,0.486296,-0.251688,0.429746,0.449798,-0.204276,0.291593,0.703531,-0.231463,0.308845,0.525324,-0.275380,0.345615,0.455698,-0.222220,0.374463,0.427352,-0.172356,0.240474,0.689266,-0.197392,0.244884,0.523528,-0.237581,0.276357,0.453035,-0.205535,0.306131,0.418772,-0.171362,0.211617,0.675202,-0.156360,0.211260,0.544689,-0.175970,0.237132,0.488865,-0.158766,0.267657,0.459196,-0.139171,0,0,0,0
0.293932,0.858165,-0.000085,0.385193,0.808396,-0.027942,0.430982,0.717712,-0.080675,0.447175,0.615317,-0.114543,0.458424,0.531029,-0.150613,0.369126,0.720935,-0.254430,0.386416,0.557566,-0.297544,0.410382,0.478500,-0.250702,0.429014,0.438092,-0.199090,0.296923,0.704055,-0.235937,0.310539,0.520757,-0.284802,0.346414,0.445492,-0.218266,0.377501,0.421453,-0.151402,0.242179,0.688207,-0.203541,0.248101,0.516905,-0.245130,0.281582,0.441885,-0.205506,0.313169,0.410080,-0.162213,0.209320,0.675862,-0.164663,0.210645,0.540322,-0.191922,0.235219,0.477683,-0.180178,0.263428,0.445461,-0.161819,0,0,0,0
0.293513,0.861397,-0.000111,0.385399,0.806584,-0.028035,0.432710,0.718569,-0.080729,0.446783,0.619217,-0.114053,0.448133,0.534664,-0.145942,0.366863,0.721651,-0.257797,0.386019,0.562178,-0.301948,0.411115,0.483539,-0.254367,0.428985,0.440945,-0.201067,0.295261,0.705434,-0.238949,0.315380,0.525783,-0.290491,0.352189,0.452005,-0.222317,0.382226,0.424369,-0.156311,0.241108,0.689669,-0.206582,0.252693,0.523814,-0.247537,0.287144,0.450127,-0.201300,0.317830,0.416048,-0.155570,0.207759,0.676059,-0.168119,0.208681,0.544617,-0.199241,0.232548,0.478340,-0.189640,0.260313,0.438886,-0.173399,0,0,0,0
0.291903,0.861007,-0.000096,0.383389,0.807427,-0.025898,0.431270,0.719147,-0.076769,0.446785,0.619855,-0.108859,0.449340,0.534889,-0.138842,0.365085,0.721843,-0.255346,0.385791,0.562761,-0.296907,0.410626,0.485743,-0.245096,0.428215,0.445092,-0.190193,0.293869,0.705159,-0.236582,0.316119,0.524870,-0.287613,0.352253,0.452008,-0.215898,0.381334,0.425617,-0.147850,0.240016,0.689426,-0.204213,0.254625,0.522552,-0.244496,0.288983,0.449628,-0.193988,0.319416,0.416845,-0.145664,0.206319,0.676456,-0.166300,0.207856,0.546763,-0.200373,0.231210,0.478451,-0.192969,0.258418,0.435889,-0.178408,0,0,0,0
0.291340,0.861719,-0.000098,0.383164,0.809072,-0.025648,0.431174,0.722126,-0.075850,0.447682,0.623810,-0.107019,0.453100,0.539935,-0.136092,0.365895,0.722966,-0.253446,0.387042,0.565361,-0.296486,0.410685,0.487399,-0.248289,0.427322,0.444437,-0.196193,0.294706,0.705406,-0.234280,0.316574,0.526203,-0.284798,0.351923,0.452405,-0.215596,0.380828,0.424501,-0.149365,0.241150,0.688946,-0.201459,0.254913,0.523473,-0.241431,0.289537,0.449633,-0.193245,0.320628,0.415309,-0.145997,0.207762,0.675540,-0.162724,0.209152,0.545502,-0.194947,0.232107,0.477870,-0.187014,0.259015,0.434915,-0.172211,0,0,0,0
0.292966,0.863656,-0.000097,0.385194,0.815163,-0.027929,0.433671,0.726390,-0.079274,0.450436,0.626624,-0.111356,0.456916,0.542489,-0.142549,0.368454,0.728414,-0.256540,0.388410,0.569649,-0.302407,0.411021,0.489455,-0.259023,0.428569,0.444032,-0.210681,0.296203,0.711086,-0.236566,0.316956,0.530809,-0.289393,0.350203,0.453304,-0.224838,0.378307,0.420827,-0.162355,0.241866,0.694822,-0.202957,0.254007,0.527146,-0.243560,0.286402,0.449856,-0.198611,0.316615,0.411817,-0.153861,0.208266,0.681329,-0.163172,0.210243,0.548434,-0.193596,0.232715,0.481941,-0.184210,0.258710,0.439663,-0.168646,0,0,0,0
0.296240,0.860617,-0.000072,0.389920,0.816866,-0.034021,0.438391,0.728462,-0.090782,0.455178,0.628745,-0.127524,0.459942,0.544366,-0.165906,0.366909,0.725222,-0.269235,0.389454,0.563875,-0.317416,0.412024,0.474889,-0.283607,0.428447,0.422848,-0.244577,0.294393,0.709572,-0.248399,0.308974,0.528439,-0.303320,0.341693,0.440097,-0.247615,0.369637,0.402683,-0.191924,0.239986,0.694389,-0.212722,0.242420,0.525344,-0.258925,0.274223,0.441491,-0.223455,0.305280,0.400857,-0.183712,0.207227,0.682310,-0.171246,0.200687,0.548137,-0.202512,0.221183,0.478845,-0.192046,0.247206,0.438863,-0.176056,0,0,0,0
0.295861,0.873144,-0.000037,0.388898,0.822683,-0.033630,0.437644,0.734881,-0.092074,0.455670,0.635272,-0.130363,0.463435,0.545623,-0.168984,0.366091,0.732710,-0.273897,0.389103,0.572200,-0.328477,0.407225,0.477560,-0.307221,0.419734,0.414803,-0.281278,0.293800,0.720886,-0.252459,0.300429,0.539986,-0.314453,0.324182,0.439681,-0.268940,0.344690,0.385544,-0.221805,0.238201,0.709251,-0.216263,0.228911,0.541376,-0.265895,0.251667,0.444597,-0.239892,0.276029,0.389051,-0.206980,0.204270,0.700731,-0.172595,0.184402,0.567162,-0.207152,0.195038,0.490825,-0.204209,0.213844,0.440355,-0.194120,0,0,0,0
0.294335,0.885504,-0.000049,0.385113,0.823199,-0.033931,0.436476,0.735005,-0.091282,0.457961,0.638027,-0.128487,0.465029,0.551105,-0.167479,0.358738,0.738096,-0.265099,0.386163,0.575478,-0.327112,0.406070,0.480862,-0.315811,0.419164,0.413133,-0.297138,0.287542,0.726964,-0.244730,0.299770,0.545798,-0.309323,0.324056,0.444597,-0.274810,0.344220,0.381983,-0.238238,0.232993,0.717134,-0.210606,0.223510,0.551022,-0.266064,0.240937,0.449279,-0.250754,0.261678,0.381005,-0.226842,0.199166,0.710725,-0.168230,0.175662,0.582493,-0.207351,0.182670,0.504105,-0.210033,0.198589,0.445602,-0.205934,0,0,0,0
0.293361,0.893463,-0.000015,0.387316,0.830679,-0.031027,0.441059,0.743951,-0.084119,0.465002,0.646843,-0.117655,0.471600,0.559618,-0.153298,0.360374,0.742121,-0.247852,0.388331,0.579852,-0.311863,0.406042,0.484704,-0.306725,0.416435,0.415846,-0.291391,0.289125,0.728640,-0.227708,0.300667,0.548695,-0.292622,0.322970,0.449871,-0.261973,0.340775,0.388087,-0.227705,0.234828,0.717826,-0.194016,0.223293,0.553397,-0.249010,0.238033,0.453340,-0.237347,0.254244,0.384574,-0.217131,0.202092,0.710386,-0.152172,0.178499,0.582187,-0.189985,0.185896,0.503947,-0.194520,0.201223,0.442739,-0.193898,0,0,0,0
