0.198879,0.913288,-0.000029,0.302828,0.868412,-0.063262,0.366492,0.783022,-0.124816,0.403903,0.682263,-0.157888,0.427274,0.591424,-0.182078,0.269540,0.758741,-0.273768,0.308064,0.584784,-0.347148,0.336254,0.478749,-0.360975,0.360023,0.402332,-0.355856,0.195314,0.730827,-0.238063,0.207784,0.536267,-0.319044,0.235096,0.427462,-0.317589,0.258150,0.349512,-0.308424,0.143391,0.711075,-0.190836,0.126824,0.538968,-0.258486,0.145488,0.433763,-0.267848,0.165760,0.356046,-0.263322,0.118527,0.695078,-0.136468,0.095349,0.564708,-0.167941,0.110153,0.494025,-0.169455,0.130909,0.438728,-0.167804,0,0,0,0
0.202123,0.918653,-0.000041,0.305643,0.867067,-0.053472,0.370753,0.779225,-0.112153,0.411851,0.684953,-0.146946,0.432830,0.596458,-0.181222,0.276611,0.755609,-0.266996,0.307627,0.581771,-0.331557,0.334540,0.478094,-0.331453,0.356239,0.409224,-0.317535,0.201037,0.733185,-0.235821,0.206980,0.539401,-0.315207,0.232164,0.422835,-0.305905,0.256434,0.353343,-0.283682,0.144639,0.715439,-0.190567,0.126025,0.539159,-0.257217,0.142318,0.427833,-0.266589,0.164539,0.353620,-0.255973,0.114529,0.704785,-0.135132,0.093986,0.572071,-0.170425,0.109249,0.497674,-0.170590,0.133321,0.446980,-0.163361,0,0,0,0
0.202536,0.923876,-0.000010,0.308069,0.866535,-0.052745,0.374727,0.774710,-0.110621,0.415243,0.676236,-0.144845,0.433741,0.586746,-0.179343,0.279710,0.756516,-0.262340,0.312397,0.581083,-0.326811,0.338460,0.476636,-0.326520,0.359322,0.406595,-0.313310,0.203287,0.734111,-0.232954,0.212913,0.538370,-0.308362,0.239425,0.421977,-0.295966,0.263708,0.352205,-0.271830,0.146068,0.717281,-0.189741,0.129597,0.538855,-0.254134,0.146596,0.428023,-0.260367,0.168552,0.355059,-0.248094,0.115199,0.707931,-0.137717,0.094616,0.575078,-0.174078,0.108500,0.500593,-0.173696,0.131095,0.449422,-0.166649,0,0,0,0
0.203094,0.925357,-0.000030,0.309412,0.868491,-0.057011,0.376551,0.776381,-0.117215,0.417033,0.678005,-0.152776,0.434815,0.585897,-0.189654,0.282730,0.754665,-0.268850,0.316214,0.578776,-0.331684,0.341408,0.474498,-0.331417,0.361259,0.403550,-0.319184,0.206075,0.731644,-0.239334,0.220300,0.537609,-0.310129,0.247509,0.422392,-0.296675,0.271859,0.351642,-0.274639,0.148556,0.714144,-0.197119,0.134726,0.536751,-0.260599,0.150674,0.424748,-0.270289,0.171305,0.349169,-0.262749,0.116117,0.704939,-0.146249,0.096471,0.569809,-0.183917,0.109058,0.494801,-0.186177,0.130978,0.441711,-0.183287,0,0,0,0
0.213180,0.927232,-0.000028,0.318841,0.869448,-0.059291,0.384212,0.781018,-0.122105,0.422004,0.681944,-0.160052,0.438016,0.587700,-0.199643,0.284834,0.757883,-0.274967,0.318884,0.579783,-0.336392,0.343900,0.474612,-0.330480,0.362911,0.403138,-0.314805,0.208239,0.734689,-0.243760,0.225149,0.536861,-0.312984,0.253644,0.421062,-0.295253,0.278669,0.348273,-0.270978,0.151014,0.716619,-0.199984,0.140493,0.535766,-0.261191,0.159501,0.423352,-0.264840,0.182492,0.347353,-0.253854,0.118645,0.706007,-0.148134,0.098687,0.566333,-0.185089,0.111710,0.489420,-0.186600,0.134103,0.434250,-0.184429,0,0,0,0
0.226801,0.930069,-0.000040,0.331695,0.881191,-0.069092,0.396041,0.790924,-0.133786,0.433896,0.691508,-0.169723,0.453789,0.598823,-0.203621,0.294529,0.767559,-0.293791,0.327282,0.590997,-0.368659,0.352657,0.481161,-0.375178,0.371241,0.408711,-0.363673,0.218011,0.742054,-0.255818,0.227236,0.542864,-0.330359,0.256220,0.429219,-0.310656,0.282201,0.365320,-0.284745,0.162631,0.720247,-0.206434,0.145878,0.539979,-0.273933,0.164794,0.431325,-0.278370,0.187952,0.361237,-0.264902,0.133922,0.705024,-0.148871,0.111010,0.570577,-0.188764,0.127608,0.497395,-0.188492,0.153617,0.448929,-0.181273,0,0,0,0
0.234181,0.930056,-0.000043,0.340039,0.880160,-0.063385,0.407090,0.792339,-0.128772,0.446759,0.694499,-0.165848,0.467825,0.602977,-0.202818,0.313776,0.769843,-0.293258,0.343361,0.596523,-0.372943,0.367761,0.491403,-0.380448,0.386934,0.421661,-0.368679,0.237655,0.745097,-0.260103,0.246155,0.551550,-0.340079,0.273796,0.441323,-0.320895,0.298524,0.377854,-0.296270,0.180537,0.725315,-0.215860,0.165911,0.549896,-0.286780,0.186375,0.443361,-0.291853,0.210055,0.373418,-0.280647,0.148364,0.709885,-0.163360,0.126344,0.575548,-0.206346,0.142640,0.502154,-0.209971,0.166786,0.451753,-0.205541,0,0,0,0
0.233324,0.932819,0.000001,0.341219,0.879036,-0.055803,0.412053,0.797836,-0.120527,0.452313,0.703608,-0.160454,0.466175,0.613949,-0.203359,0.313923,0.780381,-0.278665,0.353358,0.610160,-0.358325,0.380315,0.504921,-0.367368,0.400448,0.428521,-0.360791,0.238215,0.753971,-0.251865,0.258364,0.561924,-0.334614,0.287026,0.447962,-0.324384,0.310850,0.371828,-0.306153,0.181185,0.733547,-0.213408,0.173390,0.558832,-0.284230,0.193368,0.448484,-0.290555,0.215198,0.371934,-0.281294,0.147176,0.718731,-0.167604,0.128694,0.582034,-0.212096,0.143021,0.503517,-0.220288,0.165788,0.444811,-0.222716,0,0,0,0
0.227290,0.929638,-0.000017,0.334720,0.868689,-0.057535,0.405535,0.782440,-0.119965,0.444295,0.686284,-0.157479,0.460626,0.591612,-0.195456,0.308746,0.762338,-0.274996,0.341141,0.590588,-0.348571,0.366068,0.488252,-0.353723,0.388810,0.416455,-0.343066,0.231738,0.738869,-0.246817,0.243376,0.551468,-0.331206,0.266965,0.437549,-0.327065,0.289662,0.363869,-0.310746,0.175179,0.720375,-0.205586,0.164373,0.549790,-0.274116,0.180902,0.438503,-0.285655,0.201707,0.364834,-0.280453,0.142466,0.709750,-0.156080,0.122843,0.576852,-0.194656,0.134231,0.500788,-0.199209,0.155141,0.447082,-0.199331,0,0,0,0
0.227927,0.929814,-0.000023,0.334249,0.866260,-0.048238,0.401397,0.772336,-0.102970,0.437099,0.672568,-0.134964,0.452125,0.578444,-0.165255,0.305589,0.752900,-0.257522,0.335977,0.575672,-0.329091,0.360260,0.469240,-0.337843,0.381337,0.396791,-0.328505,0.227406,0.733473,-0.229109,0.232824,0.538023,-0.301106,0.257447,0.424091,-0.287149,0.281931,0.357548,-0.260353,0.170500,0.718826,-0.186824,0.152938,0.538811,-0.246970,0.170843,0.429380,-0.249808,0.193977,0.360917,-0.235980,0.139406,0.710943,-0.136292,0.117667,0.574793,-0.168361,0.129271,0.498019,-0.164215,0.149218,0.446987,-0.156525,0,0,0,0
